age,sleep_hours,morning_freshness,screen_time,use_phone_before_sleep,stress_level,phone_anxiety,health_app_use,sleep_quality,phone_affects_sleep,screen_sleep_ratio,age_group,sleep_category,morning_freshness_encoded,use_phone_before_sleep_encoded,phone_anxiety_encoded,health_app_use_encoded,sleep_quality_encoded,phone_affects_sleep_encoded,age_scaled,sleep_hours_scaled,screen_time_scaled,stress_level_scaled,screen_sleep_ratio_scaled
24,9.0,no,5.0,no,6,yes,yes,good,no,0.5555555555555556,19-25,adequate,0,0,1,1,1,0,0.2250000000000001,0.6842105263157894,0.1891891891891892,0.5555555555555556,0.04558404558404559
38,9.0,sometimes,3.0,yes,4,no,no,good,no,0.3333333333333333,36-50,adequate,1,1,0,0,1,0,0.5750000000000001,0.6842105263157894,0.08108108108108109,0.3333333333333333,0.01709401709401709
51,10.0,yes,4.0,no,1,no,no,good,no,0.4,50+,high,2,0,0,0,1,0,0.9000000000000001,0.7894736842105263,0.13513513513513514,0.0,0.025641025641025647
39,8.0,yes,4.0,yes,5,yes,yes,good,no,0.5,36-50,adequate,2,1,1,1,1,0,0.6000000000000001,0.5789473684210527,0.13513513513513514,0.4444444444444445,0.038461538461538464
36,4.0,sometimes,10.0,yes,7,no,no,bad,yes,2.5,36-50,very_low,1,1,0,0,0,2,0.525,0.15789473684210525,0.4594594594594595,0.6666666666666665,0.2948717948717949
33,4.0,sometimes,7.0,yes,8,yes,no,bad,yes,1.75,26-35,very_low,1,1,1,0,0,2,0.45000000000000007,0.15789473684210525,0.2972972972972973,0.7777777777777777,0.19871794871794873
16,7.0,sometimes,10.0,yes,5,no,yes,good,not sure,1.4285714285714286,<=18,low,1,1,0,1,1,1,0.025000000000000022,0.47368421052631576,0.4594594594594595,0.4444444444444445,0.1575091575091575
22,7.0,no,7.0,yes,8,no,no,good,no,1.0,19-25,low,0,1,0,0,1,0,0.17500000000000004,0.47368421052631576,0.2972972972972973,0.7777777777777777,0.10256410256410257
33,8.0,sometimes,5.0,no,5,no,no,good,no,0.625,26-35,adequate,1,0,0,0,1,0,0.45000000000000007,0.5789473684210527,0.1891891891891892,0.4444444444444445,0.05448717948717949
17,7.0,no,6.0,no,6,yes,yes,good,not sure,0.8571428571428571,<=18,low,0,0,1,1,1,1,0.050000000000000044,0.47368421052631576,0.24324324324324326,0.5555555555555556,0.08424908424908426
39,9.0,yes,3.0,yes,6,yes,no,good,no,0.3333333333333333,36-50,adequate,2,1,1,0,1,0,0.6000000000000001,0.6842105263157894,0.08108108108108109,0.5555555555555556,0.01709401709401709
48,6.0,sometimes,10.0,no,3,yes,yes,good,not sure,1.6666666666666667,36-50,low,1,0,1,1,1,1,0.8250000000000002,0.3684210526315789,0.4594594594594595,0.2222222222222222,0.1880341880341881
53,9.0,sometimes,4.0,no,6,yes,no,good,no,0.4444444444444444,50+,adequate,1,0,1,0,1,0,0.9500000000000002,0.6842105263157894,0.13513513513513514,0.5555555555555556,0.031339031339031334
35,5.0,sometimes,6.0,no,7,no,no,bad,yes,1.2,26-35,very_low,1,0,0,0,0,2,0.5,0.2631578947368421,0.24324324324324326,0.6666666666666665,0.1282051282051282
37,6.0,sometimes,6.0,no,6,no,yes,bad,no,1.0,36-50,low,1,0,0,1,0,0,0.55,0.3684210526315789,0.24324324324324326,0.5555555555555556,0.10256410256410257
37,6.0,sometimes,6.0,no,5,no,yes,good,no,1.0,36-50,low,1,0,0,1,1,0,0.55,0.3684210526315789,0.24324324324324326,0.4444444444444445,0.10256410256410257
55,6.0,sometimes,7.0,yes,8,no,yes,bad,yes,1.1666666666666667,50+,low,1,1,0,1,0,2,1.0,0.3684210526315789,0.2972972972972973,0.7777777777777777,0.12393162393162395
46,7.0,yes,6.0,no,5,no,no,good,yes,0.8571428571428571,36-50,low,2,0,0,0,1,2,0.7750000000000001,0.47368421052631576,0.24324324324324326,0.4444444444444445,0.08424908424908426
51,10.0,no,5.0,no,1,no,yes,good,no,0.5,50+,high,0,0,0,1,1,0,0.9000000000000001,0.7894736842105263,0.1891891891891892,0.0,0.038461538461538464
55,9.0,sometimes,3.0,no,4,yes,yes,good,no,0.3333333333333333,50+,adequate,1,0,1,1,1,0,1.0,0.6842105263157894,0.08108108108108109,0.3333333333333333,0.01709401709401709
54,7.0,no,6.0,no,4,yes,yes,good,no,0.8571428571428571,50+,low,0,0,1,1,1,0,0.9750000000000001,0.47368421052631576,0.24324324324324326,0.3333333333333333,0.08424908424908426
21,5.0,no,8.0,no,6,no,no,bad,not sure,1.6,19-25,very_low,0,0,0,0,0,1,0.15000000000000002,0.2631578947368421,0.35135135135135137,0.5555555555555556,0.17948717948717952
26,5.0,no,5.0,no,3,yes,no,good,not sure,1.0,26-35,very_low,0,0,1,0,1,1,0.275,0.2631578947368421,0.1891891891891892,0.2222222222222222,0.10256410256410257
20,9.0,sometimes,2.0,yes,6,yes,yes,good,no,0.2222222222222222,19-25,adequate,1,1,1,1,1,0,0.125,0.6842105263157894,0.02702702702702703,0.5555555555555556,0.0028490028490028435
24,9.0,sometimes,3.0,yes,4,yes,yes,good,no,0.3333333333333333,19-25,adequate,1,1,1,1,1,0,0.2250000000000001,0.6842105263157894,0.08108108108108109,0.3333333333333333,0.01709401709401709
19,5.0,sometimes,5.0,yes,5,yes,no,good,not sure,1.0,19-25,very_low,1,1,1,0,1,1,0.10000000000000003,0.2631578947368421,0.1891891891891892,0.4444444444444445,0.10256410256410257
45,5.0,sometimes,9.0,no,5,no,yes,bad,not sure,1.8,36-50,very_low,1,0,0,1,0,1,0.75,0.2631578947368421,0.40540540540540543,0.4444444444444445,0.20512820512820518
25,7.0,sometimes,5.0,no,4,yes,yes,bad,not sure,0.7142857142857143,19-25,low,1,0,1,1,0,1,0.25,0.47368421052631576,0.1891891891891892,0.3333333333333333,0.06593406593406594
42,4.0,sometimes,11.0,no,7,yes,yes,bad,yes,2.75,36-50,very_low,1,0,1,1,0,2,0.675,0.15789473684210525,0.5135135135135136,0.6666666666666665,0.3269230769230769
53,5.0,no,7.0,no,6,yes,yes,good,yes,1.4,50+,very_low,0,0,1,1,1,2,0.9500000000000002,0.2631578947368421,0.2972972972972973,0.5555555555555556,0.15384615384615385
40,7.0,sometimes,7.0,no,6,yes,yes,bad,yes,1.0,36-50,low,1,0,1,1,0,2,0.625,0.47368421052631576,0.2972972972972973,0.5555555555555556,0.10256410256410257
42,7.0,yes,8.0,yes,8,yes,no,good,not sure,1.1428571428571428,36-50,low,2,1,1,0,1,1,0.675,0.47368421052631576,0.35135135135135137,0.7777777777777777,0.12087912087912088
34,5.0,sometimes,7.0,no,6,no,no,bad,no,1.4,26-35,very_low,1,0,0,0,0,0,0.4750000000000001,0.2631578947368421,0.2972972972972973,0.5555555555555556,0.15384615384615385
28,9.0,no,2.0,yes,4,yes,no,good,no,0.2222222222222222,26-35,adequate,0,1,1,0,1,0,0.32500000000000007,0.6842105263157894,0.02702702702702703,0.3333333333333333,0.0028490028490028435
54,9.0,no,5.0,no,1,no,no,good,no,0.5555555555555556,50+,adequate,0,0,0,0,1,0,0.9750000000000001,0.6842105263157894,0.1891891891891892,0.0,0.04558404558404559
49,5.0,sometimes,10.0,no,8,yes,yes,bad,not sure,2.0,36-50,very_low,1,0,1,1,0,1,0.8500000000000001,0.2631578947368421,0.4594594594594595,0.7777777777777777,0.23076923076923078
16,5.0,no,7.0,yes,4,no,yes,bad,not sure,1.4,<=18,very_low,0,1,0,1,0,1,0.025000000000000022,0.2631578947368421,0.2972972972972973,0.3333333333333333,0.15384615384615385
24,9.0,no,3.0,yes,1,no,no,good,no,0.3333333333333333,19-25,adequate,0,1,0,0,1,0,0.2250000000000001,0.6842105263157894,0.08108108108108109,0.0,0.01709401709401709
30,4.0,sometimes,8.0,yes,9,yes,yes,bad,yes,2.0,26-35,very_low,1,1,1,1,0,2,0.375,0.15789473684210525,0.35135135135135137,0.8888888888888888,0.23076923076923078
15,4.0,no,9.0,no,9,no,yes,bad,yes,2.25,<=18,very_low,0,0,0,1,0,2,0.0,0.15789473684210525,0.40540540540540543,0.8888888888888888,0.26282051282051283
38,10.0,sometimes,4.0,yes,1,no,no,good,no,0.4,36-50,high,1,1,0,0,1,0,0.5750000000000001,0.7894736842105263,0.13513513513513514,0.0,0.025641025641025647
49,5.0,no,5.0,no,4,no,yes,bad,yes,1.0,36-50,very_low,0,0,0,1,0,2,0.8500000000000001,0.2631578947368421,0.1891891891891892,0.3333333333333333,0.10256410256410257
46,6.0,yes,5.0,yes,7,yes,no,good,no,0.8333333333333334,36-50,low,2,1,1,0,1,0,0.7750000000000001,0.3684210526315789,0.1891891891891892,0.6666666666666665,0.08119658119658121
29,6.0,sometimes,5.0,yes,3,yes,no,good,not sure,0.8333333333333334,26-35,low,1,1,1,0,1,1,0.3500000000000001,0.3684210526315789,0.1891891891891892,0.2222222222222222,0.08119658119658121
34,6.0,no,6.0,yes,6,yes,no,bad,not sure,1.0,26-35,low,0,1,1,0,0,1,0.4750000000000001,0.3684210526315789,0.24324324324324326,0.5555555555555556,0.10256410256410257
43,9.0,no,3.0,no,6,yes,no,good,no,0.3333333333333333,36-50,adequate,0,0,1,0,1,0,0.7,0.6842105263157894,0.08108108108108109,0.5555555555555556,0.01709401709401709
36,9.0,sometimes,5.0,yes,4,no,yes,good,no,0.5555555555555556,36-50,adequate,1,1,0,1,1,0,0.525,0.6842105263157894,0.1891891891891892,0.3333333333333333,0.04558404558404559
39,6.0,yes,10.0,yes,6,yes,no,bad,yes,1.6666666666666667,36-50,low,2,1,1,0,0,2,0.6000000000000001,0.3684210526315789,0.4594594594594595,0.5555555555555556,0.1880341880341881
36,6.0,yes,10.0,yes,7,no,yes,good,yes,1.6666666666666667,36-50,low,2,1,0,1,1,2,0.525,0.3684210526315789,0.4594594594594595,0.6666666666666665,0.1880341880341881
16,6.0,no,5.0,yes,5,no,no,good,not sure,0.8333333333333334,<=18,low,0,1,0,0,1,1,0.025000000000000022,0.3684210526315789,0.1891891891891892,0.4444444444444445,0.08119658119658121
46,9.0,yes,5.0,yes,2,no,no,good,no,0.5555555555555556,36-50,adequate,2,1,0,0,1,0,0.7750000000000001,0.6842105263157894,0.1891891891891892,0.1111111111111111,0.04558404558404559
28,5.0,no,5.0,no,6,yes,yes,good,yes,1.0,26-35,very_low,0,0,1,1,1,2,0.32500000000000007,0.2631578947368421,0.1891891891891892,0.5555555555555556,0.10256410256410257
22,6.0,yes,9.0,yes,7,no,no,bad,no,1.5,19-25,low,2,1,0,0,0,0,0.17500000000000004,0.3684210526315789,0.40540540540540543,0.6666666666666665,0.16666666666666669
29,9.0,no,4.0,yes,4,no,no,good,no,0.4444444444444444,26-35,adequate,0,1,0,0,1,0,0.3500000000000001,0.6842105263157894,0.13513513513513514,0.3333333333333333,0.031339031339031334
27,8.0,yes,6.0,no,6,no,yes,good,no,0.75,26-35,adequate,2,0,0,1,1,0,0.30000000000000004,0.5789473684210527,0.24324324324324326,0.5555555555555556,0.07051282051282053
32,6.0,no,5.0,yes,4,yes,yes,good,yes,0.8333333333333334,26-35,low,0,1,1,1,1,2,0.42500000000000004,0.3684210526315789,0.1891891891891892,0.3333333333333333,0.08119658119658121
43,10.0,yes,6.0,no,1,no,yes,good,no,0.6,36-50,high,2,0,0,1,1,0,0.7,0.7894736842105263,0.24324324324324326,0.0,0.05128205128205128
37,5.0,no,8.0,yes,8,no,no,bad,no,1.6,36-50,very_low,0,1,0,0,0,0,0.55,0.2631578947368421,0.35135135135135137,0.7777777777777777,0.17948717948717952
41,4.0,yes,8.0,no,8,yes,no,bad,yes,2.0,36-50,very_low,2,0,1,0,0,2,0.6500000000000001,0.15789473684210525,0.35135135135135137,0.7777777777777777,0.23076923076923078
54,9.0,sometimes,3.0,yes,4,yes,no,good,no,0.3333333333333333,50+,adequate,1,1,1,0,1,0,0.9750000000000001,0.6842105263157894,0.08108108108108109,0.3333333333333333,0.01709401709401709
42,7.0,no,6.0,no,4,no,yes,bad,yes,0.8571428571428571,36-50,low,0,0,0,1,0,2,0.675,0.47368421052631576,0.24324324324324326,0.3333333333333333,0.08424908424908426
54,8.0,no,3.0,no,4,no,yes,good,no,0.375,50+,adequate,0,0,0,1,1,0,0.9750000000000001,0.5789473684210527,0.08108108108108109,0.3333333333333333,0.02243589743589744
21,9.0,sometimes,6.0,no,2,yes,no,good,no,0.6666666666666666,19-25,adequate,1,0,1,0,1,0,0.15000000000000002,0.6842105263157894,0.24324324324324326,0.1111111111111111,0.059829059829059825
15,6.0,yes,5.0,yes,7,no,no,good,not sure,0.8333333333333334,<=18,low,2,1,0,0,1,1,0.0,0.3684210526315789,0.1891891891891892,0.6666666666666665,0.08119658119658121
15,10.0,no,3.0,no,4,yes,no,good,no,0.3,<=18,high,0,0,1,0,1,0,0.0,0.7894736842105263,0.08108108108108109,0.3333333333333333,0.012820512820512817
33,5.0,sometimes,7.0,yes,7,yes,yes,bad,not sure,1.4,26-35,very_low,1,1,1,1,0,1,0.45000000000000007,0.2631578947368421,0.2972972972972973,0.6666666666666665,0.15384615384615385
21,4.0,sometimes,8.0,no,7,yes,yes,bad,yes,2.0,19-25,very_low,1,0,1,1,0,2,0.15000000000000002,0.15789473684210525,0.35135135135135137,0.6666666666666665,0.23076923076923078
35,4.0,sometimes,7.0,no,10,yes,no,bad,yes,1.75,26-35,very_low,1,0,1,0,0,2,0.5,0.15789473684210525,0.2972972972972973,1.0,0.19871794871794873
19,5.0,yes,5.0,yes,7,yes,no,good,not sure,1.0,19-25,very_low,2,1,1,0,1,1,0.10000000000000003,0.2631578947368421,0.1891891891891892,0.6666666666666665,0.10256410256410257
15,10.0,no,6.0,yes,4,no,no,good,no,0.6,<=18,high,0,1,0,0,1,0,0.0,0.7894736842105263,0.24324324324324326,0.3333333333333333,0.05128205128205128
20,8.0,sometimes,2.0,no,3,yes,yes,good,no,0.25,19-25,adequate,1,0,1,1,1,0,0.125,0.5789473684210527,0.02702702702702703,0.2222222222222222,0.006410256410256408
29,8.0,sometimes,4.0,no,5,no,no,good,no,0.5,26-35,adequate,1,0,0,0,1,0,0.3500000000000001,0.5789473684210527,0.13513513513513514,0.4444444444444445,0.038461538461538464
22,5.0,no,10.0,no,7,yes,yes,good,not sure,2.0,19-25,very_low,0,0,1,1,1,1,0.17500000000000004,0.2631578947368421,0.4594594594594595,0.6666666666666665,0.23076923076923078
42,6.0,yes,6.0,yes,4,no,no,bad,not sure,1.0,36-50,low,2,1,0,0,0,1,0.675,0.3684210526315789,0.24324324324324326,0.3333333333333333,0.10256410256410257
23,8.0,sometimes,2.0,no,3,yes,no,good,no,0.25,19-25,adequate,1,0,1,0,1,0,0.20000000000000007,0.5789473684210527,0.02702702702702703,0.2222222222222222,0.006410256410256408
49,8.0,yes,6.0,no,5,yes,no,good,no,0.75,36-50,adequate,2,0,1,0,1,0,0.8500000000000001,0.5789473684210527,0.24324324324324326,0.4444444444444445,0.07051282051282053
34,10.0,sometimes,6.0,yes,1,no,yes,good,no,0.6,26-35,high,1,1,0,1,1,0,0.4750000000000001,0.7894736842105263,0.24324324324324326,0.0,0.05128205128205128
41,10.0,sometimes,6.0,no,1,yes,no,good,no,0.6,36-50,high,1,0,1,0,1,0,0.6500000000000001,0.7894736842105263,0.24324324324324326,0.0,0.05128205128205128
31,5.0,sometimes,10.0,no,4,no,yes,good,yes,2.0,26-35,very_low,1,0,0,1,1,2,0.4,0.2631578947368421,0.4594594594594595,0.3333333333333333,0.23076923076923078
17,9.0,no,2.0,yes,3,no,yes,good,no,0.2222222222222222,<=18,adequate,0,1,0,1,1,0,0.050000000000000044,0.6842105263157894,0.02702702702702703,0.2222222222222222,0.0028490028490028435
42,8.0,no,4.0,yes,5,no,yes,good,no,0.5,36-50,adequate,0,1,0,1,1,0,0.675,0.5789473684210527,0.13513513513513514,0.4444444444444445,0.038461538461538464
55,7.0,yes,7.0,no,6,yes,yes,good,no,1.0,50+,low,2,0,1,1,1,0,1.0,0.47368421052631576,0.2972972972972973,0.5555555555555556,0.10256410256410257
33,7.0,no,9.0,no,8,no,no,good,yes,1.2857142857142858,26-35,low,0,0,0,0,1,2,0.45000000000000007,0.47368421052631576,0.40540540540540543,0.7777777777777777,0.1391941391941392
22,8.0,no,6.0,yes,1,no,no,good,no,0.75,19-25,adequate,0,1,0,0,1,0,0.17500000000000004,0.5789473684210527,0.24324324324324326,0.0,0.07051282051282053
21,6.0,no,9.0,no,3,no,yes,bad,no,1.5,19-25,low,0,0,0,1,0,0,0.15000000000000002,0.3684210526315789,0.40540540540540543,0.2222222222222222,0.16666666666666669
15,5.0,sometimes,9.0,no,6,no,yes,good,yes,1.8,<=18,very_low,1,0,0,1,1,2,0.0,0.2631578947368421,0.40540540540540543,0.5555555555555556,0.20512820512820518
22,4.0,no,10.0,no,8,yes,yes,bad,yes,2.5,19-25,very_low,0,0,1,1,0,2,0.17500000000000004,0.15789473684210525,0.4594594594594595,0.7777777777777777,0.2948717948717949
18,5.0,no,7.0,no,8,yes,no,good,yes,1.4,<=18,very_low,0,0,1,0,1,2,0.07500000000000001,0.2631578947368421,0.2972972972972973,0.7777777777777777,0.15384615384615385
26,9.0,sometimes,4.0,yes,4,no,no,good,no,0.4444444444444444,26-35,adequate,1,1,0,0,1,0,0.275,0.6842105263157894,0.13513513513513514,0.3333333333333333,0.031339031339031334
30,4.0,no,7.0,no,10,no,yes,bad,yes,1.75,26-35,very_low,0,0,0,1,0,2,0.375,0.15789473684210525,0.2972972972972973,1.0,0.19871794871794873
16,4.0,no,11.0,yes,10,yes,no,bad,yes,2.75,<=18,very_low,0,1,1,0,0,2,0.025000000000000022,0.15789473684210525,0.5135135135135136,1.0,0.3269230769230769
29,5.0,yes,5.0,yes,7,no,no,good,yes,1.0,26-35,very_low,2,1,0,0,1,2,0.3500000000000001,0.2631578947368421,0.1891891891891892,0.6666666666666665,0.10256410256410257
45,7.0,sometimes,10.0,no,6,yes,no,good,no,1.4285714285714286,36-50,low,1,0,1,0,1,0,0.75,0.47368421052631576,0.4594594594594595,0.5555555555555556,0.1575091575091575
42,7.0,yes,8.0,no,3,no,yes,bad,yes,1.1428571428571428,36-50,low,2,0,0,1,0,2,0.675,0.47368421052631576,0.35135135135135137,0.2222222222222222,0.12087912087912088
30,9.0,sometimes,5.0,yes,6,no,no,good,no,0.5555555555555556,26-35,adequate,1,1,0,0,1,0,0.375,0.6842105263157894,0.1891891891891892,0.5555555555555556,0.04558404558404559
34,10.0,sometimes,6.0,no,1,no,yes,good,no,0.6,26-35,high,1,0,0,1,1,0,0.4750000000000001,0.7894736842105263,0.24324324324324326,0.0,0.05128205128205128
44,4.0,no,10.0,yes,9,yes,yes,bad,yes,2.5,36-50,very_low,0,1,1,1,0,2,0.7250000000000001,0.15789473684210525,0.4594594594594595,0.8888888888888888,0.2948717948717949
31,9.0,yes,6.0,yes,4,yes,yes,good,no,0.6666666666666666,26-35,adequate,2,1,1,1,1,0,0.4,0.6842105263157894,0.24324324324324326,0.3333333333333333,0.059829059829059825
16,10.0,no,3.0,no,3,yes,yes,good,no,0.3,<=18,high,0,0,1,1,1,0,0.025000000000000022,0.7894736842105263,0.08108108108108109,0.2222222222222222,0.012820512820512817
25,5.0,yes,7.0,yes,3,no,yes,good,no,1.4,19-25,very_low,2,1,0,1,1,0,0.25,0.2631578947368421,0.2972972972972973,0.2222222222222222,0.15384615384615385
47,4.0,sometimes,8.0,yes,9,yes,no,bad,yes,2.0,36-50,very_low,1,1,1,0,0,2,0.8,0.15789473684210525,0.35135135135135137,0.8888888888888888,0.23076923076923078
30,5.0,yes,5.0,no,6,yes,yes,good,yes,1.0,26-35,very_low,2,0,1,1,1,2,0.375,0.2631578947368421,0.1891891891891892,0.5555555555555556,0.10256410256410257
27,7.0,no,9.0,yes,8,no,yes,bad,not sure,1.2857142857142858,26-35,low,0,1,0,1,0,1,0.30000000000000004,0.47368421052631576,0.40540540540540543,0.7777777777777777,0.1391941391941392
17,6.0,sometimes,5.0,yes,4,yes,no,good,no,0.8333333333333334,<=18,low,1,1,1,0,1,0,0.050000000000000044,0.3684210526315789,0.1891891891891892,0.3333333333333333,0.08119658119658121
18,5.0,sometimes,5.0,no,3,yes,no,bad,not sure,1.0,<=18,very_low,1,0,1,0,0,1,0.07500000000000001,0.2631578947368421,0.1891891891891892,0.2222222222222222,0.10256410256410257
34,6.0,sometimes,6.0,yes,3,yes,yes,good,no,1.0,26-35,low,1,1,1,1,1,0,0.4750000000000001,0.3684210526315789,0.24324324324324326,0.2222222222222222,0.10256410256410257
46,9.0,no,3.0,yes,3,yes,no,good,no,0.3333333333333333,36-50,adequate,0,1,1,0,1,0,0.7750000000000001,0.6842105263157894,0.08108108108108109,0.2222222222222222,0.01709401709401709
53,6.0,sometimes,6.0,yes,3,yes,yes,bad,yes,1.0,50+,low,1,1,1,1,0,2,0.9500000000000002,0.3684210526315789,0.24324324324324326,0.2222222222222222,0.10256410256410257
52,9.0,no,4.0,yes,1,no,yes,good,no,0.4444444444444444,50+,adequate,0,1,0,1,1,0,0.925,0.6842105263157894,0.13513513513513514,0.0,0.031339031339031334
41,4.0,no,7.0,no,8,no,no,bad,yes,1.75,36-50,very_low,0,0,0,0,0,2,0.6500000000000001,0.15789473684210525,0.2972972972972973,0.7777777777777777,0.19871794871794873
35,5.0,sometimes,6.0,yes,5,no,no,bad,no,1.2,26-35,very_low,1,1,0,0,0,0,0.5,0.2631578947368421,0.24324324324324326,0.4444444444444445,0.1282051282051282
30,4.0,no,11.0,no,7,yes,no,bad,yes,2.75,26-35,very_low,0,0,1,0,0,2,0.375,0.15789473684210525,0.5135135135135136,0.6666666666666665,0.3269230769230769
31,4.0,yes,8.0,no,7,no,yes,bad,yes,2.0,26-35,very_low,2,0,0,1,0,2,0.4,0.15789473684210525,0.35135135135135137,0.6666666666666665,0.23076923076923078
52,8.0,yes,5.0,yes,1,yes,yes,good,no,0.625,50+,adequate,2,1,1,1,1,0,0.925,0.5789473684210527,0.1891891891891892,0.0,0.05448717948717949
54,7.0,no,5.0,no,5,no,no,good,yes,0.7142857142857143,50+,low,0,0,0,0,1,2,0.9750000000000001,0.47368421052631576,0.1891891891891892,0.4444444444444445,0.06593406593406594
27,4.0,sometimes,11.0,no,9,yes,no,bad,yes,2.75,26-35,very_low,1,0,1,0,0,2,0.30000000000000004,0.15789473684210525,0.5135135135135136,0.8888888888888888,0.3269230769230769
17,8.0,sometimes,4.0,yes,2,yes,yes,good,no,0.5,<=18,adequate,1,1,1,1,1,0,0.050000000000000044,0.5789473684210527,0.13513513513513514,0.1111111111111111,0.038461538461538464
23,8.0,no,4.0,yes,5,no,no,good,no,0.5,19-25,adequate,0,1,0,0,1,0,0.20000000000000007,0.5789473684210527,0.13513513513513514,0.4444444444444445,0.038461538461538464
29,6.0,yes,6.0,yes,6,yes,yes,good,not sure,1.0,26-35,low,2,1,1,1,1,1,0.3500000000000001,0.3684210526315789,0.24324324324324326,0.5555555555555556,0.10256410256410257
51,10.0,sometimes,4.0,yes,3,yes,yes,good,no,0.4,50+,high,1,1,1,1,1,0,0.9000000000000001,0.7894736842105263,0.13513513513513514,0.2222222222222222,0.025641025641025647
22,8.0,yes,6.0,no,4,no,yes,good,no,0.75,19-25,adequate,2,0,0,1,1,0,0.17500000000000004,0.5789473684210527,0.24324324324324326,0.3333333333333333,0.07051282051282053
31,6.0,no,10.0,yes,5,yes,no,bad,yes,1.6666666666666667,26-35,low,0,1,1,0,0,2,0.4,0.3684210526315789,0.4594594594594595,0.4444444444444445,0.1880341880341881
28,8.0,yes,2.0,no,4,no,no,good,no,0.25,26-35,adequate,2,0,0,0,1,0,0.32500000000000007,0.5789473684210527,0.02702702702702703,0.3333333333333333,0.006410256410256408
29,8.0,yes,2.0,yes,5,no,yes,good,no,0.25,26-35,adequate,2,1,0,1,1,0,0.3500000000000001,0.5789473684210527,0.02702702702702703,0.4444444444444445,0.006410256410256408
35,4.0,yes,9.0,no,7,yes,yes,bad,yes,2.25,26-35,very_low,2,0,1,1,0,2,0.5,0.15789473684210525,0.40540540540540543,0.6666666666666665,0.26282051282051283
43,7.0,sometimes,9.0,no,6,yes,no,bad,no,1.2857142857142858,36-50,low,1,0,1,0,0,0,0.7,0.47368421052631576,0.40540540540540543,0.5555555555555556,0.1391941391941392
48,7.0,sometimes,10.0,no,8,yes,no,bad,no,1.4285714285714286,36-50,low,1,0,1,0,0,0,0.8250000000000002,0.47368421052631576,0.4594594594594595,0.7777777777777777,0.1575091575091575
15,6.0,yes,6.0,yes,8,yes,yes,bad,no,1.0,<=18,low,2,1,1,1,0,0,0.0,0.3684210526315789,0.24324324324324326,0.7777777777777777,0.10256410256410257
43,8.0,yes,2.0,yes,1,no,yes,good,no,0.25,36-50,adequate,2,1,0,1,1,0,0.7,0.5789473684210527,0.02702702702702703,0.0,0.006410256410256408
54,7.0,sometimes,7.0,no,5,no,no,good,yes,1.0,50+,low,1,0,0,0,1,2,0.9750000000000001,0.47368421052631576,0.2972972972972973,0.4444444444444445,0.10256410256410257
46,4.0,no,8.0,no,10,yes,yes,bad,yes,2.0,36-50,very_low,0,0,1,1,0,2,0.7750000000000001,0.15789473684210525,0.35135135135135137,1.0,0.23076923076923078
55,9.0,sometimes,2.0,yes,4,yes,yes,good,no,0.2222222222222222,50+,adequate,1,1,1,1,1,0,1.0,0.6842105263157894,0.02702702702702703,0.3333333333333333,0.0028490028490028435
27,5.0,no,6.0,yes,5,no,yes,good,no,1.2,26-35,very_low,0,1,0,1,1,0,0.30000000000000004,0.2631578947368421,0.24324324324324326,0.4444444444444445,0.1282051282051282
33,9.0,yes,3.0,yes,3,yes,no,good,no,0.3333333333333333,26-35,adequate,2,1,1,0,1,0,0.45000000000000007,0.6842105263157894,0.08108108108108109,0.2222222222222222,0.01709401709401709
51,6.0,no,7.0,yes,4,no,yes,good,not sure,1.1666666666666667,50+,low,0,1,0,1,1,1,0.9000000000000001,0.3684210526315789,0.2972972972972973,0.3333333333333333,0.12393162393162395
44,4.0,no,8.0,no,9,yes,yes,bad,yes,2.0,36-50,very_low,0,0,1,1,0,2,0.7250000000000001,0.15789473684210525,0.35135135135135137,0.8888888888888888,0.23076923076923078
48,5.0,no,8.0,yes,6,yes,no,good,yes,1.6,36-50,very_low,0,1,1,0,1,2,0.8250000000000002,0.2631578947368421,0.35135135135135137,0.5555555555555556,0.17948717948717952
32,7.0,yes,6.0,yes,8,yes,yes,bad,yes,0.8571428571428571,26-35,low,2,1,1,1,0,2,0.42500000000000004,0.47368421052631576,0.24324324324324326,0.7777777777777777,0.08424908424908426
40,9.0,sometimes,5.0,yes,5,yes,yes,good,no,0.5555555555555556,36-50,adequate,1,1,1,1,1,0,0.625,0.6842105263157894,0.1891891891891892,0.4444444444444445,0.04558404558404559
54,5.0,no,10.0,yes,4,yes,no,bad,not sure,2.0,50+,very_low,0,1,1,0,0,1,0.9750000000000001,0.2631578947368421,0.4594594594594595,0.3333333333333333,0.23076923076923078
33,6.0,no,10.0,no,8,yes,no,good,no,1.6666666666666667,26-35,low,0,0,1,0,1,0,0.45000000000000007,0.3684210526315789,0.4594594594594595,0.7777777777777777,0.1880341880341881
37,10.0,no,5.0,no,1,yes,no,good,no,0.5,36-50,high,0,0,1,0,1,0,0.55,0.7894736842105263,0.1891891891891892,0.0,0.038461538461538464
19,7.0,no,10.0,yes,3,no,yes,good,no,1.4285714285714286,19-25,low,0,1,0,1,1,0,0.10000000000000003,0.47368421052631576,0.4594594594594595,0.2222222222222222,0.1575091575091575
41,10.0,no,6.0,yes,5,no,no,good,no,0.6,36-50,high,0,1,0,0,1,0,0.6500000000000001,0.7894736842105263,0.24324324324324326,0.4444444444444445,0.05128205128205128
